Ticker,Date,Open,High,Low,Close,Volume,Quarter
COST,"April 7, 2021",360.869995,361.459991,357.609985,358.809998,1808400,2021 Q2
COST,"April 8, 2021",362.799988,366.019989,359.600006,361.220001,2839200,2021 Q2
COST,"April 9, 2021",360.910004,363.709991,359.600006,363.209991,1610800,2021 Q2
COST,"April 12, 2021",362.839996,365.25,361.339996,364.809998,1836600,2021 Q2
COST,"April 13, 2021",365.339996,367.299988,364.269989,365.209991,1796400,2021 Q2
COST,"April 14, 2021",364.850006,364.850006,362.549988,363.170013,1509400,2021 Q2
COST,"April 15, 2021",364.880005,369.549988,364.269989,368.799988,1850100,2021 Q2
COST,"April 16, 2021",369.700012,372.799988,368.579987,370.720001,2249200,2021 Q2
COST,"April 19, 2021",371,371.529999,368.200012,369.549988,1560000,2021 Q2
COST,"April 20, 2021",369,375.359985,368.730011,371.730011,2330700,2021 Q2
COST,"April 21, 2021",371.609985,374.579987,371.470001,374.089996,1531800,2021 Q2
COST,"April 22, 2021",374.339996,375.440002,370.029999,371.26001,2138000,2021 Q2
COST,"April 23, 2021",371.26001,374.850006,370.410004,373.279999,1404500,2021 Q2
COST,"April 26, 2021",373.899994,373.899994,368.209991,368.519989,2059700,2021 Q2
COST,"April 27, 2021",368.170013,370.959991,365.290009,370.209991,1875900,2021 Q2
COST,"April 28, 2021",369.549988,370.5,368.179993,369.589996,1305600,2021 Q2
COST,"April 29, 2021",368.540009,374.709991,368.529999,373.540009,1848300,2021 Q2
COST,"April 30, 2021",372.910004,374.160004,371.329987,372.089996,2118900,2021 Q2
COST,"May 3, 2021",373.839996,379.619995,372.890015,379.320007,2685800,2021 Q2
COST,"May 4, 2021",379.029999,379.230011,373.75,375.290009,2133800,2021 Q2
COST,"May 5, 2021",376.350006,377.519989,372.049988,372.5,1905300,2021 Q2
COST,"May 6, 2021",373.190002,382.940002,373.190002,382.76001,2641400,2021 Q2
COST,"May 7, 2021",382.829987,386.450012,382.200012,384.320007,1817100,2021 Q2
COST,"May 10, 2021",385.48999,387.890015,381.279999,381.480011,1998700,2021 Q2
COST,"May 11, 2021",379.309998,380.920013,376,378.179993,1859700,2021 Q2
COST,"May 12, 2021",376,376.940002,371.109985,372.200012,2344600,2021 Q2
COST,"May 13, 2021",373.089996,381.440002,371.570007,379.529999,2023100,2021 Q2
COST,"May 14, 2021",382.140015,385.820007,380.100006,384.420013,1876100,2021 Q2
COST,"May 17, 2021",385.040009,387.049988,382.899994,383.959991,1830800,2021 Q2
COST,"May 18, 2021",386.450012,389.450012,382.51001,382.809998,1698200,2021 Q2
COST,"May 19, 2021",377.149994,381.730011,376.130005,379.660004,1725000,2021 Q2
COST,"May 20, 2021",379.179993,384.519989,378.279999,383.579987,1427300,2021 Q2
COST,"May 21, 2021",385.049988,385.350006,380.429993,380.720001,1706600,2021 Q2
COST,"May 24, 2021",384.339996,385.76001,381.890015,383.450012,1657000,2021 Q2
COST,"May 25, 2021",383.619995,385.73999,382.029999,385.380005,1379700,2021 Q2
COST,"May 26, 2021",385.859985,387.75,385.019989,385.619995,1648000,2021 Q2
COST,"May 27, 2021",385.130005,387.769989,383.5,387.5,4452000,2021 Q2
COST,"May 28, 2021",384.149994,385.309998,377.029999,378.269989,4681200,2021 Q2
COST,"June 1, 2021",379.929993,380.200012,375.5,378.230011,2117800,2021 Q2
COST,"June 2, 2021",378.380005,381.920013,377.709991,380.589996,1881000,2021 Q2
COST,"June 3, 2021",379.640015,384.190002,378.859985,383.869995,1780300,2021 Q2
COST,"June 4, 2021",384.190002,387.76001,383.709991,387.519989,1765900,2021 Q2
COST,"June 7, 2021",385.470001,386.450012,378.570007,380.399994,2515800,2021 Q2
COST,"June 8, 2021",380.410004,381.209991,377.690002,379.700012,1553800,2021 Q2
COST,"June 9, 2021",380.209991,381.779999,379.130005,379.959991,1398900,2021 Q2
COST,"June 10, 2021",380.269989,383.359985,379.48999,383.01001,1404000,2021 Q2
COST,"June 11, 2021",383.859985,383.859985,380.529999,381.829987,1404200,2021 Q2
COST,"June 14, 2021",380.790009,383.980011,379.079987,383.76001,1652600,2021 Q2
COST,"June 15, 2021",383.76001,384.5,381.559998,383.910004,1252000,2021 Q2
COST,"June 16, 2021",384.399994,386.440002,377.119995,379.410004,1801700,2021 Q2
COST,"June 17, 2021",380.380005,386.470001,379.209991,384.75,1686500,2021 Q2
COST,"June 18, 2021",384.75,384.910004,380.299988,380.880005,3415700,2021 Q2
COST,"June 21, 2021",382.25,387.649994,380.559998,386.799988,1631600,2021 Q2
COST,"June 22, 2021",387.019989,392.5,386.559998,392.179993,1934800,2021 Q2
COST,"June 23, 2021",393,393.440002,390.589996,391.970001,1538000,2021 Q2
COST,"June 24, 2021",393.420013,395.5,391.799988,392.070007,1487300,2021 Q2
COST,"June 25, 2021",392.970001,394.549988,391.25,394.51001,2056100,2021 Q2
COST,"June 28, 2021",395,397.420013,393.130005,396.540009,1645500,2021 Q2
COST,"June 29, 2021",396.299988,399.440002,395.470001,398.790009,1523600,2021 Q2
COST,"June 30, 2021",397.970001,400.470001,395,395.670013,2031700,2021 Q2
COST,"July 1, 2021",396.299988,397.690002,393.880005,394.529999,1523400,2021 Q3
COST,"July 2, 2021",396.209991,400.769989,396.109985,398.940002,1676600,2021 Q3
COST,"July 6, 2021",399.839996,401.399994,397.109985,398.859985,2113100,2021 Q3
COST,"July 7, 2021",399.200012,406.119995,399.200012,404.679993,2308600,2021 Q3
COST,"July 8, 2021",403.5,408.640015,403.160004,407.149994,2235500,2021 Q3
COST,"July 9, 2021",408.549988,414,407.589996,412.369995,2304200,2021 Q3
COST,"July 12, 2021",414.040009,414.350006,404.529999,407.880005,2491300,2021 Q3
COST,"July 13, 2021",404.700012,409.290009,404.700012,407.059998,1540300,2021 Q3
COST,"July 14, 2021",408.579987,410.470001,407.26001,409.950012,1265800,2021 Q3
COST,"July 15, 2021",410.459991,412.200012,407.880005,411.820007,1894100,2021 Q3
COST,"July 16, 2021",412.119995,413.420013,409.769989,410.369995,1413900,2021 Q3
COST,"July 19, 2021",410.059998,415.320007,410.049988,414.149994,2293100,2021 Q3
COST,"July 20, 2021",414,418.070007,412.850006,416.23999,2045400,2021 Q3
COST,"July 21, 2021",417.109985,417.109985,412.220001,415.01001,1480000,2021 Q3
COST,"July 22, 2021",416,418.600006,413.549988,417.540009,1339200,2021 Q3
COST,"July 23, 2021",418.290009,423.98999,417.049988,423.429993,1344500,2021 Q3
COST,"July 26, 2021",423.399994,424.5,420.350006,423.230011,1220000,2021 Q3
COST,"July 27, 2021",424,424.559998,421.600006,424.339996,1666500,2021 Q3
COST,"July 28, 2021",423.269989,424.859985,420.540009,422.220001,1362700,2021 Q3
COST,"July 29, 2021",421.679993,425.850006,420.359985,425.279999,1434200,2021 Q3
COST,"July 30, 2021",425.980011,431.5,425.940002,429.720001,2283900,2021 Q3
COST,"August 2, 2021",430.619995,430.709991,425.480011,428.920013,1366900,2021 Q3
COST,"August 3, 2021",429.920013,436.799988,429.119995,435.070007,1448100,2021 Q3
COST,"August 4, 2021",436,437.98999,432.890015,435.040009,1280500,2021 Q3
COST,"August 5, 2021",437.75,443.5,436.730011,443.190002,1742600,2021 Q3
COST,"August 6, 2021",442.730011,443.459991,438.899994,439.630005,1789800,2021 Q3
COST,"August 9, 2021",440.649994,442.779999,439.309998,440.470001,1472500,2021 Q3
COST,"August 10, 2021",440.660004,443.799988,440.660004,443.029999,1893700,2021 Q3
COST,"August 11, 2021",445.5,448,441.799988,444.299988,2267500,2021 Q3
COST,"August 12, 2021",443,446.630005,442.25,445.359985,1230700,2021 Q3
COST,"August 13, 2021",445.779999,448.359985,444.540009,447.820007,1309300,2021 Q3
COST,"August 16, 2021",447.910004,453.190002,447.049988,452.859985,1515600,2021 Q3
COST,"August 17, 2021",452.859985,453.779999,449.700012,452.339996,1936700,2021 Q3
COST,"August 18, 2021",450.959991,455.23999,445.899994,446.209991,2030100,2021 Q3
COST,"August 19, 2021",442.950012,455.5,441.309998,454.26001,1953700,2021 Q3
COST,"August 20, 2021",455.48999,460.619995,453.660004,458.98999,1911200,2021 Q3
COST,"August 23, 2021",457.269989,459.059998,454.589996,454.929993,1835900,2021 Q3
COST,"August 24, 2021",455.25,455.390015,450.299988,451.790009,1541700,2021 Q3
COST,"August 25, 2021",450.829987,452.820007,447.320007,451.230011,1520600,2021 Q3
COST,"August 26, 2021",451.230011,452.480011,446.700012,449.309998,1418600,2021 Q3
COST,"August 27, 2021",449.309998,451.619995,446.799988,450.339996,1310200,2021 Q3
COST,"August 30, 2021",451.040009,456.589996,450.440002,455.929993,1219800,2021 Q3
COST,"August 31, 2021",456.140015,456.880005,452.440002,455.48999,1699000,2021 Q3
COST,"September 1, 2021",455.480011,456.679993,451.850006,456.519989,1325400,2021 Q3
COST,"September 2, 2021",459.420013,461.440002,458.390015,460.970001,1455000,2021 Q3
COST,"September 3, 2021",459,463.600006,459,462.549988,1302400,2021 Q3
COST,"September 7, 2021",462.5,463.200012,457.630005,459.600006,1463400,2021 Q3
COST,"September 8, 2021",459.109985,465.829987,458.079987,465.700012,1372000,2021 Q3
COST,"September 9, 2021",467.339996,469.769989,465.23999,465.940002,1398700,2021 Q3
COST,"September 10, 2021",467.170013,468.399994,463.200012,465.160004,1324800,2021 Q3
COST,"September 13, 2021",467.059998,468.23999,458.200012,459.660004,1679500,2021 Q3
COST,"September 14, 2021",460.950012,462.200012,457.420013,458.410004,1383900,2021 Q3
COST,"September 15, 2021",458.23999,462.25,456.140015,460.730011,1770300,2021 Q3
COST,"September 16, 2021",460.790009,463.769989,456.570007,463.309998,1577500,2021 Q3
COST,"September 17, 2021",461.619995,462.820007,457.019989,459.51001,3411400,2021 Q3
COST,"September 20, 2021",456.630005,460.950012,446.619995,451.140015,2602000,2021 Q3
COST,"September 21, 2021",451.140015,456.839996,450.160004,452.109985,1531300,2021 Q3
COST,"September 22, 2021",454.700012,455.350006,449.839996,452.329987,1380800,2021 Q3
COST,"September 23, 2021",452.299988,455.549988,451.100006,452.779999,2061200,2021 Q3
COST,"September 24, 2021",455.980011,468.720001,455,467.75,3353800,2021 Q3
COST,"September 27, 2021",465.549988,470.48999,457.23999,460.559998,2526000,2021 Q3
COST,"September 28, 2021",457.140015,457.5,445.670013,447.350006,2632700,2021 Q3
COST,"September 29, 2021",449.869995,456,448.899994,451.790009,1922000,2021 Q3
COST,"September 30, 2021",453.619995,455.359985,449.299988,449.350006,1836400,2021 Q3
COST,"October 1, 2021",449.730011,451.079987,440.76001,448.329987,1860700,2021 Q4
COST,"October 4, 2021",448.339996,449.350006,436.170013,440.140015,2264000,2021 Q4
COST,"October 5, 2021",439.579987,449.109985,439.25,446.23999,1808700,2021 Q4
COST,"October 6, 2021",443.929993,449.779999,442.380005,449.339996,1334600,2021 Q4
COST,"October 7, 2021",456.470001,459.589996,452.070007,452.869995,1966200,2021 Q4
COST,"October 8, 2021",455.440002,455.75,450,451.850006,1545800,2021 Q4
COST,"October 11, 2021",450.040009,453.690002,449.540009,449.700012,1011700,2021 Q4
COST,"October 12, 2021",450.149994,452.850006,445.75,446.869995,1380900,2021 Q4
COST,"October 13, 2021",448.540009,450.51001,444.070007,445.299988,1621500,2021 Q4
COST,"October 14, 2021",447.109985,451.700012,446.5,450.660004,1480400,2021 Q4
COST,"October 15, 2021",453.890015,453.940002,449.179993,452.390015,1494800,2021 Q4
COST,"October 18, 2021",449.609985,462.350006,448.5,461.950012,2141300,2021 Q4
COST,"October 19, 2021",463,467.160004,460.309998,467.079987,1365300,2021 Q4
COST,"October 20, 2021",468.519989,472.5,467.839996,469.769989,1352900,2021 Q4
COST,"October 21, 2021",469.769989,477.649994,469.079987,477.230011,1423300,2021 Q4
COST,"October 22, 2021",478.98999,485.029999,478.570007,481.98999,1710300,2021 Q4
COST,"October 25, 2021",481.98999,492.209991,479.5,490.100006,1903400,2021 Q4
COST,"October 26, 2021",482.130005,488.25,481.230011,485.529999,2378600,2021 Q4
COST,"October 27, 2021",483.850006,491.5,483.559998,489.109985,1741800,2021 Q4
COST,"October 28, 2021",486.959991,491.829987,486.480011,490.529999,1362400,2021 Q4
COST,"October 29, 2021",486.779999,494.170013,486.660004,491.540009,2471600,2021 Q4
COST,"November 1, 2021",494.149994,494.890015,487.200012,491.869995,1548700,2021 Q4
COST,"November 2, 2021",494.73999,499.48999,492.720001,496.98999,2012200,2021 Q4
COST,"November 3, 2021",501.339996,502.959991,495.75,502.329987,1856000,2021 Q4
COST,"November 4, 2021",507.01001,520.210022,506.01001,515.619995,2615000,2021 Q4
COST,"November 5, 2021",514.77002,517.900024,508.630005,513.119995,2071700,2021 Q4
COST,"November 8, 2021",513.409973,513.409973,500.200012,503.809998,2834800,2021 Q4
COST,"November 9, 2021",505.119995,509.100006,504.059998,508.709991,1881800,2021 Q4
COST,"November 10, 2021",508.26001,510.359985,503.769989,505.51001,1226600,2021 Q4
COST,"November 11, 2021",506.200012,512.5,504.040009,512.179993,1227300,2021 Q4
COST,"November 12, 2021",514.25,519.659973,513.22998,517.169983,1780200,2021 Q4
COST,"November 15, 2021",518.48999,523.099976,518.01001,519.890015,1392300,2021 Q4
COST,"November 16, 2021",519.840027,528.299988,517.409973,526.719971,1690700,2021 Q4
COST,"November 17, 2021",527.5,530.73999,524.51001,526.289978,1609400,2021 Q4
COST,"November 18, 2021",528.159973,530.799988,522.48999,529.369995,1664200,2021 Q4
COST,"November 19, 2021",534.080017,535.280029,528.01001,533.789978,1909800,2021 Q4
COST,"November 22, 2021",533.320007,545.419983,532.320007,539.650024,2190500,2021 Q4
COST,"November 23, 2021",537.960022,545.820007,533.77002,545.26001,2147000,2021 Q4
COST,"November 24, 2021",545.539978,550.830017,543.320007,549.72998,2316400,2021 Q4
COST,"November 26, 2021",549.549988,554.549988,544.309998,546.130005,1844800,2021 Q4
COST,"November 29, 2021",546.130005,560.780029,542.409973,554.880005,2919100,2021 Q4
COST,"November 30, 2021",551,557.169983,535.890015,539.380005,4244200,2021 Q4
COST,"December 1, 2021",543.099976,548.25,529.400024,529.840027,2877100,2021 Q4
COST,"December 2, 2021",518.51001,530.909973,514.039978,525.51001,3277500,2021 Q4
COST,"December 3, 2021",529.98999,537.5,524.77002,528.929993,2984400,2021 Q4
COST,"December 6, 2021",532.25,536.049988,527.570007,533.200012,2432900,2021 Q4
COST,"December 7, 2021",538.25,543,534.710022,542.02002,2579800,2021 Q4
COST,"December 8, 2021",546.210022,547.789978,525.549988,530.109985,3037500,2021 Q4
COST,"December 9, 2021",528.799988,532.330017,523.799988,524.330017,3200500,2021 Q4
COST,"December 10, 2021",534.710022,561.27002,534.609985,558.820007,6333600,2021 Q4
COST,"December 13, 2021",550.440002,559.75,547.97998,557.219971,3415200,2021 Q4
COST,"December 14, 2021",556.460022,557.169983,537.570007,545.340027,3494400,2021 Q4
COST,"December 15, 2021",546.210022,566.48999,545.530029,565.47998,2937100,2021 Q4
COST,"December 16, 2021",564.789978,566.549988,549.450012,552.630005,2683000,2021 Q4
COST,"December 17, 2021",549.320007,556.469971,540.97998,547.609985,5752000,2021 Q4
COST,"December 20, 2021",542.130005,549.140015,538.030029,548.559998,2033600,2021 Q4
COST,"December 21, 2021",550.5,551.780029,536.080017,545.429993,2472800,2021 Q4
COST,"December 22, 2021",545.380005,550,539.799988,549.669983,1454500,2021 Q4
COST,"December 23, 2021",551.73999,552.609985,547.48999,550.369995,1757800,2021 Q4
COST,"December 27, 2021",551.539978,565.73999,551.440002,563.469971,2262900,2021 Q4
COST,"December 28, 2021",563.429993,566.640015,560.700012,564.640015,1155000,2021 Q4
COST,"December 29, 2021",566.400024,571.48999,563.5,567.77002,1753000,2021 Q4
COST,"December 30, 2021",569.530029,569.880005,562.369995,563.909973,1338700,2021 Q4
COST,"December 31, 2021",563.409973,568.25,559.030029,567.700012,1509200,2021 Q4
COST,"January 3, 2022",565.030029,567.469971,555.51001,566.710022,2714100,2022 Q1
COST,"January 4, 2022",564.22998,568.719971,561.789978,564.22998,2097500,2022 Q1
COST,"January 5, 2022",563.690002,565.049988,549.77002,549.919983,2887500,2022 Q1
COST,"January 6, 2022",546.200012,553.52002,543.549988,549.799988,2503100,2022 Q1
COST,"January 7, 2022",547.549988,548.369995,534.23999,536.179993,2323900,2022 Q1
COST,"January 10, 2022",529.289978,530.409973,508.5,518.799988,4916800,2022 Q1
COST,"January 11, 2022",518.799988,522.469971,510.290009,522.030029,2457300,2022 Q1
COST,"January 12, 2022",522.030029,530.030029,522.01001,525.799988,1729500,2022 Q1
COST,"January 13, 2022",527.640015,529.049988,515.22998,516.880005,2428100,2022 Q1
COST,"January 14, 2022",511.570007,512.97998,501.859985,502.98999,3872500,2022 Q1
COST,"January 18, 2022",494.459991,495.079987,486.859985,488.070007,3801900,2022 Q1
COST,"January 19, 2022",489.890015,496.23999,487.100006,490.160004,2709400,2022 Q1
COST,"January 20, 2022",490.75,499.880005,481.839996,482.820007,2893700,2022 Q1
COST,"January 21, 2022",481.920013,494.609985,481.320007,481.609985,3295600,2022 Q1
COST,"January 24, 2022",475.549988,489.970001,469.01001,488.899994,4412600,2022 Q1
COST,"January 25, 2022",479.899994,482.640015,472.369995,477.320007,3076800,2022 Q1
COST,"January 26, 2022",483.230011,493.869995,478.769989,483.470001,3074900,2022 Q1
COST,"January 27, 2022",486.920013,495.790009,480.309998,482.519989,2372300,2022 Q1
COST,"January 28, 2022",483.73999,492.730011,475.899994,492.429993,1918500,2022 Q1
COST,"January 31, 2022",492,506.420013,490.630005,505.130005,2480700,2022 Q1
COST,"February 1, 2022",505,509.679993,496.940002,508.410004,2347200,2022 Q1
COST,"February 2, 2022",511.109985,523.98999,510.339996,522.02002,2547600,2022 Q1
COST,"February 3, 2022",515.880005,526.440002,514.210022,521.77002,2665100,2022 Q1
COST,"February 4, 2022",518.109985,522,510.799988,519.77002,2387400,2022 Q1
COST,"February 7, 2022",521.299988,522,514.22998,515.890015,1863600,2022 Q1
COST,"February 8, 2022",515.890015,523.390015,510.5,521.150024,1462000,2022 Q1
COST,"February 9, 2022",528,534.23999,525.679993,528.830017,2256700,2022 Q1
COST,"February 10, 2022",520.869995,524.469971,514.75,518.47998,2558900,2022 Q1
COST,"February 11, 2022",518.400024,521.349976,507.380005,509.670013,2349700,2022 Q1
COST,"February 14, 2022",508.98999,511.529999,501.440002,506.559998,1749600,2022 Q1
COST,"February 15, 2022",513.340027,516,510.76001,513.919983,1984600,2022 Q1
COST,"February 16, 2022",511.48999,514.549988,501.709991,512.400024,1770800,2022 Q1
COST,"February 17, 2022",509.640015,518.210022,507.029999,515.01001,2022800,2022 Q1
COST,"February 18, 2022",514.890015,517.900024,510.329987,512.669983,2154700,2022 Q1
COST,"February 22, 2022",510,514.580017,498.160004,502.179993,2451800,2022 Q1
COST,"February 23, 2022",502.940002,507.970001,494.779999,495.26001,2021400,2022 Q1
COST,"February 24, 2022",483.269989,506.549988,482.980011,505.579987,2859800,2022 Q1
COST,"February 25, 2022",508.579987,518.25,505.25,517.48999,2003000,2022 Q1
COST,"February 28, 2022",514.299988,519.630005,511.299988,519.25,2408900,2022 Q1
COST,"March 1, 2022",519.460022,529.359985,519.190002,522.929993,2316000,2022 Q1
COST,"March 2, 2022",524,533.090027,519.77002,528,2571500,2022 Q1
COST,"March 3, 2022",534.48999,538.960022,529.539978,533.049988,3851800,2022 Q1
COST,"March 4, 2022",519.5,529.919983,511.779999,525.5,4417900,2022 Q1
COST,"March 7, 2022",523.450012,545.289978,523.419983,528.52002,3896900,2022 Q1
COST,"March 8, 2022",526.219971,539.72998,522.409973,523.359985,3649700,2022 Q1
COST,"March 9, 2022",527.619995,530.859985,515.710022,527.650024,2789700,2022 Q1
COST,"March 10, 2022",523.109985,534.369995,518.140015,532.719971,1777700,2022 Q1
COST,"March 11, 2022",536.619995,542.650024,526.429993,527.419983,1735100,2022 Q1
COST,"March 14, 2022",527.77002,535.309998,523.539978,525.950012,1950000,2022 Q1
COST,"March 15, 2022",530,543.849976,527.919983,542.320007,2547900,2022 Q1
COST,"March 16, 2022",544.530029,551.619995,531.26001,543.390015,3017200,2022 Q1
COST,"March 17, 2022",543.349976,553.169983,543.200012,552.789978,1974200,2022 Q1
COST,"March 18, 2022",552.960022,562.549988,549.51001,561.349976,3597800,2022 Q1
COST,"March 21, 2022",560.140015,566.75,550.840027,555.530029,3136900,2022 Q1
COST,"March 22, 2022",556.960022,560.349976,552.330017,559.419983,1777500,2022 Q1
COST,"March 23, 2022",556.950012,560.690002,551.909973,554.02002,1546800,2022 Q1
COST,"March 24, 2022",555.51001,558.26001,549.219971,558.109985,1614200,2022 Q1
COST,"March 25, 2022",559.820007,560.429993,550.22998,555.710022,1974900,2022 Q1
COST,"March 28, 2022",556.73999,565.26001,553.5,565.210022,2056100,2022 Q1
COST,"March 29, 2022",568,571.219971,564.530029,569.97998,2005400,2022 Q1
COST,"March 30, 2022",570.950012,578.25,568.590027,576.469971,2086500,2022 Q1
COST,"March 31, 2022",578.700012,586.320007,575.51001,575.849976,3439800,2022 Q1
COST,"April 1, 2022",577.380005,582.98999,572.309998,575.570007,1933500,2022 Q2
COST,"April 4, 2022",573.940002,579.690002,571.469971,575.130005,2201800,2022 Q2
COST,"April 5, 2022",572.590027,583.97998,572.099976,575.320007,1826800,2022 Q2
COST,"April 6, 2022",574.030029,586.799988,570.369995,584.789978,2646200,2022 Q2
COST,"April 7, 2022",592.289978,612.27002,588.780029,608.049988,4804200,2022 Q2
COST,"April 8, 2022",606.380005,608,597.72998,600.039978,3230200,2022 Q2
COST,"April 11, 2022",598.789978,601,582.799988,584.669983,2792700,2022 Q2
COST,"April 12, 2022",586.690002,591.72998,578.76001,581.359985,2142000,2022 Q2
COST,"April 13, 2022",582.469971,593.48999,582.469971,591.090027,2211800,2022 Q2
COST,"April 14, 2022",591.780029,596.280029,587.049988,590.390015,2206200,2022 Q2
COST,"April 18, 2022",585.380005,592.109985,579.599976,582.119995,2161900,2022 Q2
COST,"April 19, 2022",583.349976,594.830017,582,594.299988,2327800,2022 Q2
COST,"April 20, 2022",599.150024,605.280029,597.299988,603.530029,1793300,2022 Q2
COST,"April 21, 2022",607.280029,609.179993,591.150024,591.73999,2027900,2022 Q2
COST,"April 22, 2022",590.349976,591.900024,571.049988,571.700012,2878200,2022 Q2
COST,"April 25, 2022",570.309998,570.330017,553.530029,568.210022,3154500,2022 Q2
COST,"April 26, 2022",565.25,568.340027,553.309998,553.76001,2057400,2022 Q2
COST,"April 27, 2022",556.190002,563.619995,552.849976,554.080017,2261600,2022 Q2
COST,"April 28, 2022",555.469971,564.799988,545.799988,562,2118700,2022 Q2
COST,"April 29, 2022",560.929993,561.580017,529.700012,531.719971,2968000,2022 Q2
COST,"May 2, 2022",532.22998,539.200012,518.27002,528.950012,3303400,2022 Q2
COST,"May 3, 2022",530,534.27002,523.700012,528.080017,2398000,2022 Q2
COST,"May 4, 2022",531.599976,546.140015,522.809998,544.429993,2465200,2022 Q2
COST,"May 5, 2022",541.570007,542.340027,512.169983,517.320007,3977000,2022 Q2
COST,"May 6, 2022",514.400024,516.440002,498.820007,503.359985,3560800,2022 Q2
COST,"May 9, 2022",496.100006,507.049988,494.339996,498.829987,3292700,2022 Q2
COST,"May 10, 2022",509.700012,510.630005,495.630005,501.459991,2729400,2022 Q2
COST,"May 11, 2022",503.920013,508,487.809998,489.079987,2782900,2022 Q2
COST,"May 12, 2022",486.790009,497.26001,479.76001,486.179993,2829500,2022 Q2
COST,"May 13, 2022",493.109985,498.790009,489.600006,497.269989,2338600,2022 Q2
COST,"May 16, 2022",496.140015,497.679993,489.619995,494.529999,1579700,2022 Q2
COST,"May 17, 2022",489.160004,493.559998,480.230011,490.470001,2602800,2022 Q2
COST,"May 18, 2022",460,463.859985,424.549988,429.399994,9511600,2022 Q2
COST,"May 19, 2022",430.369995,430.529999,418.720001,422.929993,5839600,2022 Q2
COST,"May 20, 2022",428.799988,428.850006,406.51001,416.429993,5115000,2022 Q2
COST,"May 23, 2022",420,430,416.670013,429.480011,3687200,2022 Q2
COST,"May 24, 2022",424.799988,438.730011,424.350006,437.709991,3473400,2022 Q2
COST,"May 25, 2022",436.329987,443.26001,430.829987,440.109985,3225100,2022 Q2
COST,"May 26, 2022",449.100006,468.049988,447.51001,464.98999,5917600,2022 Q2
COST,"May 27, 2022",456.799988,474.880005,455.119995,470.76001,5719600,2022 Q2
COST,"May 31, 2022",470.76001,470.799988,458.029999,466.220001,4424500,2022 Q2
COST,"June 1, 2022",469.380005,470.5,456.700012,456.98999,2319400,2022 Q2
COST,"June 2, 2022",460.899994,491.130005,457.880005,487.609985,4950600,2022 Q2
COST,"June 3, 2022",485.029999,488.149994,475.589996,476.25,2857400,2022 Q2
COST,"June 6, 2022",480.5,481,468.910004,472.470001,2297000,2022 Q2
COST,"June 7, 2022",459.910004,473.730011,459.589996,471.779999,2435500,2022 Q2
COST,"June 8, 2022",471.779999,474.429993,466.890015,467.98999,1697000,2022 Q2
COST,"June 9, 2022",467.339996,484.23999,467.149994,472.049988,3087500,2022 Q2
COST,"June 10, 2022",465,468.190002,457.76001,463.309998,2549900,2022 Q2
COST,"June 13, 2022",450,458.640015,448.899994,452.25,3113400,2022 Q2
COST,"June 14, 2022",452.25,458.76001,450.279999,454.799988,2224600,2022 Q2
COST,"June 15, 2022",458.5,464.359985,451.390015,458.790009,2250200,2022 Q2
COST,"June 16, 2022",450.309998,457.769989,447.970001,451.76001,2906600,2022 Q2
COST,"June 17, 2022",451.049988,455.690002,443.200012,446.690002,3623400,2022 Q2
COST,"June 21, 2022",450.549988,464.820007,449.140015,463.109985,2420600,2022 Q2
COST,"June 22, 2022",459.390015,464.720001,458.5,459.959991,1827500,2022 Q2
COST,"June 23, 2022",466.369995,476.279999,465.709991,475,2030100,2022 Q2
COST,"June 24, 2022",480,484.829987,476.679993,484.369995,2862600,2022 Q2
COST,"June 27, 2022",485.809998,487.23999,477.350006,481.75,2034700,2022 Q2
COST,"June 28, 2022",483.5,487.23999,467.890015,468.609985,1754600,2022 Q2
COST,"June 29, 2022",470.950012,472.970001,466.420013,469.839996,1275600,2022 Q2
COST,"June 30, 2022",468.299988,482.089996,464.720001,479.279999,3852400,2022 Q2
COST,"July 1, 2022",481.179993,491.25,478,485.76001,2660400,2022 Q3
COST,"July 5, 2022",485.559998,490.899994,478.459991,488.26001,2489400,2022 Q3
COST,"July 6, 2022",488.26001,497.019989,487.779999,492.649994,2262300,2022 Q3
COST,"July 7, 2022",492.059998,495.529999,489.220001,494.950012,2125200,2022 Q3
COST,"July 8, 2022",497.320007,505.519989,497,501.540009,2607800,2022 Q3
COST,"July 11, 2022",501.119995,505.549988,494.839996,498.899994,1891100,2022 Q3
COST,"July 12, 2022",497.01001,501.899994,488.040009,490.570007,1775300,2022 Q3
COST,"July 13, 2022",484.320007,497.320007,483.820007,492.220001,2008400,2022 Q3
COST,"July 14, 2022",496.089996,513.27002,493.619995,511.940002,3715600,2022 Q3
COST,"July 15, 2022",516.919983,524.799988,515.780029,522.950012,4265100,2022 Q3
COST,"July 18, 2022",521.859985,528.530029,515.669983,516.299988,2464100,2022 Q3
COST,"July 19, 2022",522.409973,525.580017,516.969971,520.22998,2391000,2022 Q3
COST,"July 20, 2022",521.26001,526.159973,516.809998,524.200012,1740700,2022 Q3
COST,"July 21, 2022",524.039978,529.73999,521.599976,529.460022,1716100,2022 Q3
COST,"July 22, 2022",530.710022,537.109985,526.070007,529.719971,1800800,2022 Q3
COST,"July 25, 2022",531.419983,532.289978,526,529.140015,1452700,2022 Q3
COST,"July 26, 2022",515,519.679993,508.76001,511.929993,3334800,2022 Q3
COST,"July 27, 2022",513.099976,525.320007,511.170013,522.309998,2060100,2022 Q3
